Geo Point;Geo Shape;gares_id;nom_long;nom;nom_sous;nom_sur;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;num_mod;mode;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;indice_lig;res_com;exploitant;idf;principal;x;y;picto ligne;nom_iv
48.819174328212256, 2.2385983377921437;"{""coordinates"": [2.238598337792144, 48.819174328212256], ""type"": ""Point""}";539.0;Meudon-sur-Seine;Meudon-sur-Seine;;;70587.0;Meudon-sur-Seine;44137.0;Meudon-sur-Seine;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01192;C01390;TRAM 2;2;TRAM 2;RATP;1.0;0.0;644093.8493999988;6857948.352299999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Meudon-sur-Seine
48.90966636443126, 2.4374878022135906;"{""coordinates"": [2.437487802213591, 48.90966636443126], ""type"": ""Point""}";415.0;La Ferme;La Ferme;;;73787.0;La Ferme;52382.0;La Ferme;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01191;C01389;TRAM 1;1;TRAM 1;RATP;1.0;0.0;658768.7599999979;6867888.007800002;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;La Ferme
48.92180470359668, 2.5163333913072856;"{""coordinates"": [2.516333391307286, 48.92180470359668], ""type"": ""Point""}";407.0;L'Abbaye;L'Abbaye;;;73709.0;L'Abbaye;47936.0;L'Abbaye;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01761;C01843;TRAM 4;4;TRAM 4;SNCF;1.0;0.0;664556.2045999989;6869199.493000001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e;L'Abbaye
48.857471407989536, 2.220603560028727;"{""coordinates"": [2.220603560028727, 48.857471407989536], ""type"": ""Point""}";457.0;Les Coteaux;Les Coteaux;;;70763.0;Les Coteaux;47370.0;Les Coteaux;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01192;C01390;TRAM 2;2;TRAM 2;RATP;1.0;0.0;642814.6511999965;6862219.4103999995;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Les Coteaux
48.84985048692831, 2.221232683266963;"{""coordinates"": [2.221232683266963, 48.84985048692831], ""type"": ""Point""}";461.0;Les Milons;Les Milons;;;73613.0;Les Milons;51611.0;Les Milons;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01192;C01390;TRAM 2;2;TRAM 2;RATP;1.0;0.0;642852.4518999979;6861371.59;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Les Milons
48.90693183121361, 2.4386244972276714;"{""coordinates"": [2.438624497227671, 48.90693183121361], ""type"": ""Point""}";465.0;Libération;Libération;;;72472.0;Libération;43805.0;Libération;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01191;C01389;TRAM 1;1;TRAM 1;RATP;1.0;0.0;658849.9147000015;6867583.3418000005;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Libération
48.84312439899168, 2.221851494752013;"{""coordinates"": [2.221851494752013, 48.84312439899168], ""type"": ""Point""}";623.0;Parc de Saint-Cloud;Parc de Saint-Cloud;;;70726.0;Parc de Saint-Cloud;44249.0;Parc de Saint-Cloud;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01192;C01390;TRAM 2;2;TRAM 2;RATP;1.0;0.0;642890.4899000004;6860623.278000001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Parc de Saint-Cloud
48.90470320285962, 2.469971544978576;"{""coordinates"": [2.469971544978576, 48.90470320285962], ""type"": ""Point""}";971.0;Pont de Bondy;Pont de Bondy;;;72478.0;Pont de Bondy;44471.0;Pont de Bondy;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01191;C01389;TRAM 1;1;TRAM 1;RATP;1.0;0.0;661146.0247000009;6867319.644000001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Pont de Bondy
48.89666439629735, 2.240079252038272;"{""coordinates"": [2.240079252038272, 48.89666439629735], ""type"": ""Point""}";1086.0;Faubourg de l'Arche;Faubourg de l'Arche;;;72063.0;Faubourg de l'Arche;479058.0;Faubourg de l'Arche;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01192;C01390;TRAM 2;2;TRAM 2;RATP;1.0;0.0;644285.5051999986;6866563.425900001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Faubourg de l'Arche
48.90766458302349, 2.2383093022906757;"{""coordinates"": [2.238309302290676, 48.90766458302349], ""type"": ""Point""}";1088.0;Charlebourg;Charlebourg;;;72137.0;Charlebourg;47411.0;Charlebourg;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01192;C01390;TRAM 2;2;TRAM 2;RATP;1.0;0.0;644167.5424999967;6867787.8358;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Charlebourg
48.83038858967195, 2.3934496983063673;"{""coordinates"": [2.393449698306367, 48.83038858967195], ""type"": ""Point""}";1103.0;Baron Le Roy;Baron Le Roy;;;71570.0;Baron Leroy;58730.0;Baron Le Roy;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01193;C01391;TRAM 3a;3A;TRAM 3a;RATP;1.0;0.0;655473.184100002;6859096.762200002;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;Baron Le Roy
48.97927612534803, 2.3802042543251356;"{""coordinates"": [2.380204254325136, 48.97927612534803], ""type"": ""Point""}";1120.0;Paul Valéry;Paul Valéry;;;65618.0;Paul Valéry;44298.0;Paul Valéry;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01760;C01684;TRAM 5;5;TRAM 5;RATP;1.0;0.0;654630.8096999973;6875660.0845;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3;Paul Valéry
48.97088340331763, 2.3660038891143396;"{""coordinates"": [2.36600388911434, 48.97088340331763], ""type"": ""Point""}";1124.0;Jacques Prévert;Jacques Prévert;;;73923.0;Jacques Prévert / Cimetière;58639.0;Jacques Prévert;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01760;C01684;TRAM 5;5;TRAM 5;RATP;1.0;0.0;653583.8681000024;6874735.036600001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3;Jacques Prévert
48.78310754952839, 2.367157833315663;"{""coordinates"": [2.367157833315663, 48.78310754952839], ""type"": ""Point""}";1143.0;Lamartine;Lamartine;;;70036.0;Lamartine;53692.0;Lamartine;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02134;C01774;TRAM 7;7;TRAM 7;RATP;1.0;0.0;653501.0075000003;6853854.896200001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;Lamartine
48.73998742945715, 2.3594678210958517;"{""coordinates"": [2.359467821095852, 48.73998742945715], ""type"": ""Point""}";1155.0;Hélène Boucher;Hélène Boucher;Orlytech;;74008.0;Hélène Boucher (Orlytech);58813.0;Hélène Boucher (Orlytech);0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02134;C01774;TRAM 7;7;TRAM 7;RATP;1.0;0.0;652897.0944999978;6849065.271000002;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;Hélène Boucher
48.785121412407186, 2.178798590270474;"{""coordinates"": [2.178798590270474, 48.785121412407186], ""type"": ""Point""}";1178.0;Robert Wagner;Robert Wagner;;;422455.0;Robert Wagner;44649.0;Robert Wagner;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02149;C01794;TRAM 6;6;TRAM 6;RATP;1.0;0.0;639663.8104000017;6854206.2278;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Robert Wagner
48.79446888359199, 2.272650344658386;"{""coordinates"": [2.272650344658386, 48.79446888359199], ""type"": ""Point""}";1164.0;Division Leclerc;Division Leclerc;;;70222.0;Division Leclerc;479057.0;Division Leclerc;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02149;C01794;TRAM 6;6;TRAM 6;RATP;1.0;0.0;646568.7528999969;6855177.898600001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Division Leclerc
48.78490216537739, 2.237132704968192;"{""coordinates"": [2.237132704968192, 48.78490216537739], ""type"": ""Point""}";1169.0;Georges Pompidou;Georges Pompidou;;;70149.0;Georges Pompidou;50800.0;Georges Pompidou;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02149;C01794;TRAM 6;6;TRAM 6;RATP;1.0;0.0;643949.4230000004;6854138.860599998;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Georges Pompidou
48.7800871510675, 2.1965058124898547;"{""coordinates"": [2.196505812489855, 48.7800871510675], ""type"": ""Point""}";1175.0;Louvois;Louvois;;;63703.0;Louvois;43830.0;Louvois;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02149;C01794;TRAM 6;6;TRAM 6;RATP;1.0;0.0;640959.0732999966;6853633.124400001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Louvois
48.78045471060945, 2.1914099192732954;"{""coordinates"": [2.191409919273295, 48.78045471060945], ""type"": ""Point""}";1176.0;Mairie de Vélizy;Mairie de Vélizy;;;63706.0;Mairie de Vélizy;42430.0;Mairie de Vélizy;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02149;C01794;TRAM 6;6;TRAM 6;RATP;1.0;0.0;640585.0574999973;6853677.812600002;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Mairie de Vélizy
48.952726328977114, 2.343461279526826;"{""coordinates"": [2.343461279526826, 48.952726328977114], ""type"": ""Point""}";1185.0;Jean Vilar;Jean Vilar;;;72378.0;Jean Vilar;59327.0;Jean Vilar;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02150;C01795;TRAM 8;8;TRAM 8;RATP;1.0;0.0;651916.7273000032;6872729.4221;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de;Jean Vilar
48.92725060967993, 2.274336132389304;"{""coordinates"": [2.274336132389304, 48.92725060967993], ""type"": ""Point""}";1216.0;Asnières Quatre Routes;Asnières Quatre Routes;;;72267.0;Quatre Routes;42142.0;Quatre Routes;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;TRAM 1;0;0;A01191;C01389;TRAM 1;1;TRAM 1;RATP;1.0;0.0;646828.2734000012;6869940.861699998;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Asnières Quatre Routes
48.904573065556605, 2.5550142670142635;"{""coordinates"": [2.555014267014263, 48.904573065556605], ""type"": ""Point""}";1222.0;Clichy - Montfermeil;Clichy - Montfermeil;;;477278.0;Clichy - Montfermeil;477277.0;Clichy - Montfermeil;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01761;C01843;TRAM 4;4;TRAM 4;SNCF;1.0;0.0;667379.9659999982;6867266.6842;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e;Clichy - Montfermeil
48.831993086187644, 2.398350103858007;"{""coordinates"": [2.398350103858007, 48.831993086187644], ""type"": ""Point""}";1102.0;Porte de Charenton;Porte de Charenton;;;71579.0;Porte de Charenton;473680.0;Porte de Charenton;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01193;C01391;TRAM 3a;3A;TRAM 3a;RATP;1.0;0.0;655834.2748999968;6859272.412799999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;Porte de Charenton
48.792891568386196, 2.3862066546438614;"{""coordinates"": [2.386206654643861, 48.792891568386196], ""type"": ""Point""}";1236.0;Musée MAC VAL;Musée MAC VAL;;VITRY-SUR-SEINE;70198.0;Musée MAC VAL;479030.0;Musée MAC VAL;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02371;C02317;TRAM 9;9;TRAM 9;KEOLIS;1.0;0.0;654909.0746999979;6854931.682500001;;Musée MAC VAL
48.75210595275696, 2.4169487556092775;"{""coordinates"": [2.416948755609277, 48.75210595275696], ""type"": ""Point""}";1246.0;Christophe Colomb;Christophe Colomb;;CHOISY-LE-ROI;69719.0;Christophe Colomb;479016.0;Christophe Colomb;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02371;C02317;TRAM 9;9;TRAM 9;KEOLIS;1.0;0.0;657133.9464000016;6850379.8719;;Christophe Colomb
48.74499563733703, 2.408318294770455;"{""coordinates"": [2.408318294770455, 48.74499563733703], ""type"": ""Point""}";1248.0;Orly - Gaston Viens;Orly - Gaston Viens;;ORLY;69656.0;Orly - Gaston Viens;479023.0;Orly - Gaston Viens;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;TRAM 9;0;0;A02371;C02317;TRAM 9;9;TRAM 9;KEOLIS;1.0;0.0;656493.5210999995;6849594.057799999;;Orly - Gaston Viens
48.9515983827362, 2.3207554481259183;"{""coordinates"": [2.320755448125918, 48.9515983827362], ""type"": ""Point""}";1190.0;Les Béatus;Les Béatus;;;72372.0;Les Béatus;50566.0;Les Béatus;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02150;C01795;TRAM 8;8;TRAM 8;RATP;1.0;0.0;650252.7696999982;6872618.059300002;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de;Les Béatus
48.95268018631139, 2.357983075325655;"{""coordinates"": [2.357983075325655, 48.95268018631139], ""type"": ""Point""}";1129.0;Petit Pierrefitte;Petit Pierrefitte;;;72371.0;Petit Pierrefitte;46338.0;Petit Pierrefitte;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01760;C01684;TRAM 5;5;TRAM 5;RATP;1.0;0.0;652980.2022999972;6872715.545899998;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3;Petit Pierrefitte
48.93750989552102, 2.3504000185400655;"{""coordinates"": [2.350400018540066, 48.93750989552102], ""type"": ""Point""}";851.0;Théâtre Gérard Philipe;Théâtre Gérard Philipe;;;72327.0;Théâtre Gérard Philippe / Eglise Neuve;44937.0;Théâtre Gérard Philipe;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01191;C01389;TRAM 1;1;TRAM 1;RATP;1.0;0.0;652410.9714000002;6871033.1479;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Théâtre Gérard Philipe
48.978524623371364, 2.385049192009275;"{""coordinates"": [2.385049192009275, 48.978524623371364], ""type"": ""Point""}";1119.0;Lochères;Lochères;;;65604.0;Lochères;43748.0;Lochères;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01760;C01684;TRAM 5;5;TRAM 5;RATP;1.0;0.0;654984.802199997;6875573.741500001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3;Lochères
48.94555553830722, 2.3473129251675133;"{""coordinates"": [2.347312925167513, 48.94555553830722], ""type"": ""Point""}";1183.0;Delaunay-Belleville;Delaunay-Belleville;;;74368.0;Delaunay - Belleville;59326.0;Delaunay - Belleville;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02150;C01795;TRAM 8;8;TRAM 8;RATP;1.0;0.0;652192.2145999968;6871929.687100001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de;Delaunay-Belleville
48.954730747559836, 2.3917951396342727;"{""coordinates"": [2.391795139634273, 48.954730747559836], ""type"": ""Point""}";1205.0;Stains La Cerisaie;Stains La Cerisaie;;;426083.0;Stains la Cerisaie;462931.0;Stains la Cerisaie;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02225;C01999;TRAM 11;11;TRAM 11;SNCF;1.0;0.0;655458.2238000035;6872923.967700001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/64d44c24623a56d07a336c8d92d1edda;Stains La Cerisaie
48.960134541367836, 2.36725658347263;"{""coordinates"": [2.36725658347263, 48.960134541367836], ""type"": ""Point""}";1204.0;Pierrefitte Stains;Pierrefitte Stains;;;72787.0;Pierrefitte - Stains;426089.0;Pierrefitte - Stains;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02225;C01999;TRAM 11;11;TRAM 11;SNCF;1.0;0.0;653666.0;6873539.0;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/64d44c24623a56d07a336c8d92d1edda;Pierrefitte Stains
48.815568954563055, 2.368339634703194;"{""coordinates"": [2.368339634703194, 48.815568954563055], ""type"": ""Point""}";1231.0;Châteaudun - Barbès;Châteaudun - Barbès;;IVRY-SUR-SEINE;70549.0;Châteaudun - Barbès;479017.0;Châteaudun - Barbès;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02371;C02317;TRAM 9;9;TRAM 9;KEOLIS;1.0;0.0;653616.7129999995;6857463.4476;;Châteaudun - Barbès
49.01340270385344, 2.5419516968220077;"{""coordinates"": [2.541951696822008, 49.01340270385344], ""type"": ""Point""}";1001.0;Terminal 1;Terminal 1;;;69212.0;NC;42163.0;Aéroport CDG - Terminal 1 (CDGVAL);0.0;VAL;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0;0;0;0;0;CDGVAL;CDGVAL;A01516;C00563;CDGVAL;CDG;CDGVAL;Transdev;1.0;1.0;666492.6184;6879374.4070999995;;Terminal 1
48.89395181081535, 2.4802059152605986;"{""coordinates"": [2.480205915260599, 48.89395181081535], ""type"": ""Point""}";89.0;Bondy;Bondy;;;72037.0;Bondy;43096.0;Bondy;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01843;C01729;RER E;E;RER E;SNCF;1.0;0.0;661888.378899999;6866119.1351;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87;Bondy
48.90598139303238, 2.283199280222817;"{""coordinates"": [2.283199280222817, 48.90598139303238], ""type"": ""Point""}";29.0;Asnières-sur-Seine;Asnières-sur-Seine;;;72132.0;Asnières-sur-Seine;43069.0;Asnières-sur-Seine;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1.0;0.0;647456.2167999968;6867569.8673;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Asnières-sur-Seine
49.03227910999418, 2.6992222536256385;"{""coordinates"": [2.699222253625639, 49.03227910999418], ""type"": ""Point""}";230.0;Dammartin-Juilly-Saint-Mard;Dammartin-Juilly-Saint-Mard;;;69254.0;Dammartin - Juilly - Saint-Mard;46736.0;Dammartin - Juilly - Saint-Mard;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A02175;C01738;TRAIN K;K;TRAIN K;SNCF;1.0;1.0;678005.2801000029;6881418.397500001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/cf0e0e961ab19271dd0a5e79cece251d;Dammartin-Juilly-Saint-Mard
48.91800820487172, 2.3624707670552128;"{""coordinates"": [2.362470767055213, 48.91800820487172], ""type"": ""Point""}";404.0;La Plaine-Stade de France;La Plaine-Stade de France;;;72211.0;La Plaine Stade de France - Saint-Denis - Aubervilliers;43145.0;La Plaine Stade de France;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;SNCF;1.0;0.0;653277.7336999997;6868857.379900001;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;La Plaine-Stade de France
48.07340700918539, 1.3384347632040494;"{""coordinates"": [1.338434763204049, 48.07340700918539], ""type"": ""Point""}";1036.0;Châteaudun;Châteaudun;;;411444.0;Châteaudun;411443.0;Châteaudun;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;GL;0;0;0;0;0;NR;NR;GL;GL;GL;SNCF;0.0;0.0;576261.9302000031;6776082.950100001;;Châteaudun
49.18708720427586, 2.4595491188444525;"{""coordinates"": [2.459549118844452, 49.18708720427586], ""type"": ""Point""}";1052.0;Chantilly-Gouvieux;Chantilly-Gouvieux;;;411429.0;Chantilly - Gouvieux;411428.0;Chantilly - Gouvieux;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;0.0;0.0;660596.9644000009;6898729.3456999995;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Chantilly-Gouvieux
49.2022911043343, 1.9206110857457552;"{""coordinates"": [1.920611085745755, 49.2022911043343], ""type"": ""Point""}";1062.0;Lavilletertre;Lavilletertre;;;411349.0;Lavilletertre;411348.0;Lavilletertre;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;0.0;0.0;621329.1801000014;6900823.353;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Lavilletertre
48.93195908544653, 2.497116515470738;"{""coordinates"": [2.497116515470738, 48.93195908544653], ""type"": ""Point""}";36.0;Aulnay-sous-Bois;Aulnay-sous-Bois;;;72646.0;Aulnay-sous-Bois;43071.0;Aulnay-sous-Bois;0.0;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;TRAM 4;0;0;A01761;C01843;TRAM 4;4;TRAM 4;SNCF;1.0;0.0;663155.1739000008;6870337.456300002;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e;Aulnay-sous-Bois
48.87844429947368, 2.3619653022299603;"{""coordinates"": [2.36196530222996, 48.87844429947368], ""type"": ""Point""}";161.0;Château-Landon;Château-Landon;;;71359.0;Château Landon;470519.0;Gare de l'Est;0.0;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01540;C01377;METRO 7;7;METRO 7;RATP;1.0;0.0;653205.1423999965;6864458.3475;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Château-Landon
49.261198496051186, 1.873097212586157;"{""coordinates"": [1.873097212586157, 49.261198496051186], ""type"": ""Point""}";1060.0;Chaumont-en-Vexin;Chaumont-en-Vexin;;;411346.0;Chaumont-en-Vexin;411345.0;Chaumont-en-Vexin;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;0.0;0.0;617959.8919999972;6907423.634599999;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Chaumont-en-Vexin
